approach,corpus,query,type,k,method,chunking,source_file,score,year
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-19.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15863.txt),0.8529,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-01-27.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_13969.txt),0.852,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15078.txt),0.8488,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-01-21.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_13718.txt),0.8439,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-05-22.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_18048.txt),0.8424,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-09.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20666.txt),0.8407,2025
hard_filter,uk,What was the specific amount allocated to support the public sector for National Insurance costs in 2025?,hard_filter,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-06-23.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_19027.txt),0.8392,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-20.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15875.txt),0.8373,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-20.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15876.txt),0.8366,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-06-24.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_19060.txt),0.8338,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15114.txt),0.8335,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-02.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20411.txt),0.8328,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-04-01.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_16354.txt),0.8326,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-10.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20758.txt),0.8325,2025
hard_filter,uk,What is the current official position regarding the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-10.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20742.txt),0.8323,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21667.txt),0.8699,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-02-27.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_14978.txt),0.8676,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-02-25.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_14809.txt),0.8673,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-03-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_15113.txt),0.8672,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-01-07.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_13143.txt),0.8653,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-02-06.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_14450.txt),0.865,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-05-14.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_17642.txt),0.8647,2025
hard_filter,uk,What is the current official position regarding Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-10.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20758.txt),0.8644,2025
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-17.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1714.txt),0.8446,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-07-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_256.txt),0.8375,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-12-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3215.txt),0.8371,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-28.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3016.txt),0.8368,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-07-18.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_741.txt),0.8322,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-06-29.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_79.txt),0.832,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-07-18.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_738.txt),0.8308,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of the State of Israel?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-07-04.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_244.txt),0.829,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-16.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1651.txt),0.8507,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-27.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2961.txt),0.8494,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-12-11.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3487.txt),0.8487,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-17.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1714.txt),0.8475,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-18.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1759.txt),0.8466,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-14.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2506.txt),0.8466,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-24.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2022.txt),0.8459,2023
hard_filter,uk,Was the official position in the last quarter of 2023 supportive of Hamas/Gaza?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-27.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2941.txt),0.8455,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-17.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1714.txt),0.8661,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-17.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1692.txt),0.8656,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-26.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2113.txt),0.8474,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-28.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3016.txt),0.8443,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-12-19.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3785.txt),0.844,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-23.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2869.txt),0.8439,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-15.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2520.txt),0.8436,2023
hard_filter,uk,Has the official position in the last quarter of 2023 changed relative to the official position in the last quarter of 2025?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-09-07.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1151.txt),0.8422,2023
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-15.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21109.txt),0.868,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-06-30.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_19269.txt),0.8599,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2024-01-09.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3902.txt),0.8577,2024
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-09-08.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_20575.txt),0.8561,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-05-21.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_17936.txt),0.8544,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-10-15.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_21103.txt),0.8515,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-05-21.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_17935.txt),0.8488,2025
hard_filter,uk,What is the latest official position regarding legislation on the protection of veterans?,recency,8,DENSE,parentSon,exe3/clean-text/UK/debates2025-06-30.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_19268.txt),0.8474,2025
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-18.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1743.txt),0.8932,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2024-04-15.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_7111.txt),0.8906,2024
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2024-04-15.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_7109.txt),0.8899,2024
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2024-05-07.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_8021.txt),0.8876,2024
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-11-07.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_2225.txt),0.8873,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-12-11.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_3483.txt),0.8866,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2023-10-16.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_1641.txt),0.8866,2023
hard_filter,uk,how did the prime minister/president's rhetoric regarding the war between israel and hamas/gaza change between his first and last speech?,evolution,8,DENSE,parentSon,exe3/clean-text/UK/debates2024-02-21.txt (exe3/parent-child-chunked-text/UK/children/child_chunk_5511.txt),0.886,2024
